17016,374.17
17047,375.8
17077,377.39
17108,378.29
17139,379.56
17167,380.07
17198,382.01
17228,382.21
17259,382.05
17289,380.63
17320,378.63
17351,376.39
17381,376.77
17412,378.27
17442,379.93
17473,381.33
17504,381.98
17532,382.53
17563,384.33
17593,384.89
17624,384
17654,382.25
17685,380.44
17716,378.77
17746,379.03
17777,380.11
17807,381.63
17838,382.55
17869,383.68
17897,384.31
17928,386.2
17958,386.38
17989,385.85
18019,384.42
18050,381.81
18081,380.83
18111,380.83
18142,382.32
18172,383.58
18203,385.04
18234,385.81
18263,385.8
18294,386.74
18324,388.48
18355,388.02
18385,386.22
18416,384.05
18447,383.05
18477,382.75
18508,383.98
18538,385.08
18569,386.63
18600,387.1
18628,388.5
18659,389.54
18689,390.15
18720,389.6
18750,388.05
18781,386.06
18812,384.64
18842,384.32
18873,386.05
18903,387.48
18934,388.55
18965,390.08
18993,391.02
19024,392.39
19054,393.24
19085,392.26
19115,390.35
19146,388.53
19177,386.85
19207,387.18
19238,388.69
19268,389.83
19299,391.33
19330,391.96
19358,392.49
19389,393.4
19419,394.33
19450,393.75
19480,392.64
19511,390.25
19542,389.05
19572,388.98
19603,390.3
19633,391.86
19664,393.13
19695,393.42
19724,394.43
19755,396.51
19785,396.96
19816,395.97
19846,394.6
19877,392.61
19908,391.2
19938,391.09
19969,393.03
19999,394.42
20030,395.69
20061,396.94
20089,397.36
20120,398.44
20150,400.06
20181,398.96
20211,397.45
20242,395.48
20273,393.47
20303,393.77
20334,395.27
20364,396.9
20395,398.01
20426,398.18
20454,399.56
20485,401.43
20515,401.98
20546,401.41
20576,399.17
20607,397.29
20638,395.48
20668,395.74
20699,397.32
20729,398.89
20760,399.94
20791,400.4
20819,401.6
20850,403.52
20880,404.03
20911,402.81
20941,401.54
20972,398.93
21003,397.43
21033,398.22
21064,400.17
21094,401.82
21125,402.57
21156,404.1
21185,404.79
21216,407.48
21246,407.6
21277,406.94
21307,404.43
21338,402.16
21369,400.94
21399,401.43
21430,403.57
21460,404.49
21491,406
21522,406.57
21550,406.99
21581,408.88
21611,409.84
21642,409.04
21672,407.14
21703,405.19
21734,403.2
21764,403.56
21795,405.1
21825,406.68
21856,407.98
21887,408.35
21915,409.21
21946,410.23
21976,411.23
22007,410.81
22037,408.83
22068,407.02
22099,405.53
22129,405.93
22160,408.05
22190,409.16
22221,410.85
22252,411.58
22280,411.9
22311,413.46
22341,414.75
22372,413.89
22402,411.79
22433,410.02
22464,408.48
22494,408.4
22525,410.16
22555,411.81
22586,413.32
22617,414.04
22646,414.45
22677,416.11
22707,417.16
22738,416.29
22768,414.43
22799,412.52
22830,411.17
22860,411.12
22891,412.89
22921,413.88
22952,415.15
22983,416.47
23011,417.1
23042,418.26
23072,418.95
23103,418.7
23133,416.66
23164,414.38
23195,412.93
23225,413.52
23256,414.81
23286,416.43
23317,418.01
23348,418.99
23376,418.45
23407,420.01
23437,420.78
23468,420.68
23498,418.71
23529,416.75
23560,415.42
23590,415.31
23621,417.03
23651,418.47
23682,419.13
23713,420.33
23741,420.51
23772,422.73
23802,423.78
23833,423.39
23863,421.62
23894,419.56
23925,418.06
23955,418.41
23986,420.11
24016,421.65
24047,422.62
